町丁名,世帯数,男,女,date
水道町,59,33,30,2023-06-01
早稲田鶴巻町,647,346,374,2023-06-01
住吉町,175,141,109,2023-06-01
市谷台町,112,78,55,2023-06-01
河田町,427,435,436,2023-06-01
若松町,395,298,320,2023-06-01
余丁町,194,143,123,2023-06-01
戸山１丁目,153,92,99,2023-06-01
戸山２丁目,356,201,366,2023-06-01
戸山３丁目,71,46,39,2023-06-01
富久町,350,251,252,2023-06-01
百人町１丁目,1116,709,578,2023-06-01
百人町２丁目,1349,965,772,2023-06-01
百人町３丁目,354,316,305,2023-06-01
百人町４丁目,218,191,242,2023-06-01
大久保１丁目,1151,717,675,2023-06-01
大久保２丁目,1841,1258,1138,2023-06-01
大久保３丁目,450,317,348,2023-06-01
戸塚町１丁目,49,27,30,2023-06-01
西早稲田１丁目,865,485,465,2023-06-01
西早稲田２丁目,1086,597,581,2023-06-01
西早稲田３丁目,940,573,476,2023-06-01
高田馬場１丁目,569,371,287,2023-06-01
高田馬場２丁目,327,191,162,2023-06-01
高田馬場３丁目,1010,617,527,2023-06-01
高田馬場４丁目,963,654,512,2023-06-01
下落合１丁目,731,424,392,2023-06-01
下落合２丁目,358,263,178,2023-06-01
下落合３丁目,261,165,151,2023-06-01
下落合４丁目,380,209,203,2023-06-01
中落合１丁目,362,238,180,2023-06-01
中落合２丁目,349,230,188,2023-06-01
中落合３丁目,152,86,95,2023-06-01
中落合４丁目,132,78,85,2023-06-01
上落合１丁目,320,231,198,2023-06-01
上落合２丁目,331,188,187,2023-06-01
上落合３丁目,385,221,211,2023-06-01
西落合１丁目,184,95,116,2023-06-01
西落合２丁目,204,136,125,2023-06-01
西落合３丁目,119,67,71,2023-06-01
西落合４丁目,87,48,52,2023-06-01
中井１丁目,129,79,64,2023-06-01
中井２丁目,172,90,110,2023-06-01
北新宿１丁目,1312,881,727,2023-06-01
北新宿２丁目,450,304,322,2023-06-01
北新宿３丁目,1201,860,685,2023-06-01
北新宿４丁目,1006,665,603,2023-06-01
西新宿１丁目,2,1,1,2023-06-01
西新宿２丁目,0,0,0,2023-06-01
西新宿３丁目,206,128,112,2023-06-01
西新宿４丁目,536,309,314,2023-06-01
西新宿５丁目,282,191,194,2023-06-01
西新宿６丁目,353,274,235,2023-06-01
西新宿７丁目,226,141,121,2023-06-01
西新宿８丁目,257,142,162,2023-06-01
四谷１丁目,20,17,8,2023-05-01
四谷２丁目,25,14,14,2023-05-01
四谷３丁目,23,13,14,2023-05-01
四谷４丁目,206,110,119,2023-05-01
四谷本塩町,19,11,10,2023-05-01
四谷三栄町,65,45,41,2023-05-01
四谷坂町,144,104,83,2023-05-01
若葉１丁目,94,71,53,2023-05-01
若葉２丁目,44,22,27,2023-05-01
若葉３丁目,63,33,39,2023-05-01
須賀町,46,32,22,2023-05-01
左門町,73,36,39,2023-05-01
信濃町,92,50,45,2023-05-01
南元町,140,76,100,2023-05-01
荒木町,135,87,90,2023-05-01
舟町,53,29,29,2023-05-01
愛住町,68,53,29,2023-05-01
大京町,158,106,72,2023-05-01
霞ヶ丘町,1,1,0,2023-05-01
内藤町,57,37,40,2023-05-01
片町,27,12,18,2023-05-01
新宿１丁目,328,199,194,2023-05-01
新宿２丁目,132,93,59,2023-05-01
新宿３丁目,5,4,2,2023-05-01
新宿４丁目,4,3,2,2023-05-01
新宿５丁目,275,160,151,2023-05-01
新宿６丁目,398,248,261,2023-05-01
新宿７丁目,704,471,447,2023-05-01
歌舞伎町１丁目,8,6,3,2023-05-01
歌舞伎町２丁目,291,159,187,2023-05-01
市谷田町１丁目,1,0,1,2023-05-01
市谷田町２丁目,17,13,11,2023-05-01
市谷田町３丁目,18,6,17,2023-05-01
市谷本村町,76,71,66,2023-05-01
市谷砂土原町１丁目,3,3,3,2023-05-01
市谷砂土原町２丁目,17,15,6,2023-05-01
市谷砂土原町３丁目,66,71,47,2023-05-01
市谷左内町,11,8,8,2023-05-01
市谷加賀町１丁目,7,6,9,2023-05-01
市谷加賀町２丁目,69,44,51,2023-05-01
市谷甲良町,35,24,20,2023-05-01
市谷船河原町,5,9,8,2023-05-01
市谷長延寺町,9,4,5,2023-05-01
市谷鷹匠町,17,10,7,2023-05-01
市谷山伏町,20,10,15,2023-05-01
市谷八幡町,3,1,2,2023-05-01
神楽坂１丁目,0,0,0,2023-05-01
神楽坂２丁目,9,3,6,2023-05-01
神楽坂３丁目,19,18,7,2023-05-01
神楽坂４丁目,5,3,2,2023-05-01
神楽坂５丁目,9,9,3,2023-05-01
神楽坂６丁目,30,22,10,2023-05-01
細工町,10,3,9,2023-05-01
二十騎町,31,27,13,2023-05-01
揚場町,1,1,0,2023-05-01
津久戸町,3,2,1,2023-05-01
東五軒町,84,43,49,2023-05-01
西五軒町,128,81,62,2023-05-01
赤城元町,9,5,6,2023-05-01
南榎町,51,40,21,2023-05-01
袋町,23,15,10,2023-05-01
払方町,37,23,28,2023-05-01
南町,16,15,6,2023-05-01
北町,18,15,8,2023-05-01
納戸町,47,34,18,2023-05-01
南山伏町,37,25,22,2023-05-01
北山伏町,39,18,28,2023-05-01
白銀町,46,26,27,2023-05-01
下宮比町,12,3,9,2023-05-01
矢来町,155,91,85,2023-05-01
若宮町,42,47,43,2023-05-01
岩戸町,23,11,19,2023-05-01
中町,15,14,7,2023-05-01
箪笥町,39,24,20,2023-05-01
横寺町,22,12,11,2023-05-01
筑土八幡町,39,26,25,2023-05-01
新小川町,161,91,86,2023-05-01
神楽河岸,0,0,0,2023-05-01
市谷薬王寺町,185,156,157,2023-05-01
市谷柳町,57,41,28,2023-05-01
市谷仲之町,147,162,151,2023-05-01
赤城下町,48,30,25,2023-05-01
天神町,73,38,38,2023-05-01
榎町,36,16,23,2023-05-01
東榎町,35,16,20,2023-05-01
早稲田町,173,90,102,2023-05-01
早稲田南町,87,53,46,2023-05-01
馬場下町,35,25,15,2023-05-01
原町１丁目,100,55,58,2023-05-01
原町２丁目,59,40,39,2023-05-01
原町３丁目,120,97,106,2023-05-01
喜久井町,94,65,35,2023-05-01
築地町,16,11,6,2023-05-01
弁天町,205,122,120,2023-05-01
中里町,11,6,10,2023-05-01
山吹町,341,157,219,2023-05-01
改代町,31,16,17,2023-05-01
水道町,58,31,31,2023-05-01
早稲田鶴巻町,657,354,375,2023-05-01
住吉町,173,142,107,2023-05-01
市谷台町,112,79,52,2023-05-01
河田町,418,425,423,2023-05-01
若松町,391,295,318,2023-05-01
余丁町,192,143,122,2023-05-01
戸山１丁目,159,94,103,2023-05-01
戸山２丁目,353,199,360,2023-05-01
戸山３丁目,72,47,39,2023-05-01
富久町,355,254,255,2023-05-01
百人町１丁目,1120,704,585,2023-05-01
百人町２丁目,1354,957,784,2023-05-01
百人町３丁目,352,312,304,2023-05-01
百人町４丁目,216,188,235,2023-05-01
大久保１丁目,1177,730,685,2023-05-01
大久保２丁目,1861,1268,1156,2023-05-01
大久保３丁目,453,316,352,2023-05-01
戸塚町１丁目,54,28,35,2023-05-01
西早稲田１丁目,875,488,471,2023-05-01
西早稲田２丁目,1098,599,587,2023-05-01
西早稲田３丁目,932,569,476,2023-05-01
高田馬場１丁目,579,379,289,2023-05-01
高田馬場２丁目,324,188,160,2023-05-01
高田馬場３丁目,1004,622,519,2023-05-01
高田馬場４丁目,970,659,516,2023-05-01
下落合１丁目,685,402,361,2023-05-01
下落合２丁目,356,260,177,2023-05-01
下落合３丁目,267,168,153,2023-05-01
下落合４丁目,383,210,205,2023-05-01
中落合１丁目,357,235,177,2023-05-01
中落合２丁目,343,226,185,2023-05-01
中落合３丁目,153,88,96,2023-05-01
中落合４丁目,136,83,84,2023-05-01
上落合１丁目,320,228,200,2023-05-01
上落合２丁目,325,182,185,2023-05-01
上落合３丁目,379,219,207,2023-05-01
西落合１丁目,179,90,115,2023-05-01
西落合２丁目,205,138,124,2023-05-01
西落合３丁目,120,67,71,2023-05-01
西落合４丁目,88,47,54,2023-05-01
中井１丁目,128,76,64,2023-05-01
中井２丁目,168,91,105,2023-05-01
北新宿１丁目,1337,901,732,2023-05-01
北新宿２丁目,448,304,321,2023-05-01
北新宿３丁目,1182,844,688,2023-05-01
北新宿４丁目,1008,671,599,2023-05-01
西新宿１丁目,2,1,1,2023-05-01
西新宿２丁目,0,0,0,2023-05-01
西新宿３丁目,204,127,109,2023-05-01
西新宿４丁目,530,304,311,2023-05-01
西新宿５丁目,278,188,193,2023-05-01
西新宿６丁目,363,279,240,2023-05-01
西新宿７丁目,221,142,116,2023-05-01
西新宿８丁目,242,145,146,2023-05-01
四谷１丁目,19,16,8,2023-04-01
四谷２丁目,25,14,14,2023-04-01
四谷３丁目,19,12,11,2023-04-01
四谷４丁目,195,108,114,2023-04-01
四谷本塩町,18,10,10,2023-04-01
四谷三栄町,61,40,42,2023-04-01
四谷坂町,144,102,83,2023-04-01
若葉１丁目,94,70,53,2023-04-01
若葉２丁目,45,26,24,2023-04-01
若葉３丁目,61,32,37,2023-04-01
須賀町,45,31,22,2023-04-01
左門町,75,38,40,2023-04-01
信濃町,66,33,37,2023-04-01
南元町,132,75,89,2023-04-01
荒木町,134,85,89,2023-04-01
舟町,56,33,29,2023-04-01
愛住町,67,51,30,2023-04-01
大京町,155,104,71,2023-04-01
霞ヶ丘町,1,1,0,2023-04-01
内藤町,53,36,37,2023-04-01
片町,27,12,18,2023-04-01
新宿１丁目,327,199,190,2023-04-01
新宿２丁目,122,85,53,2023-04-01
新宿３丁目,5,4,2,2023-04-01
新宿４丁目,4,3,2,2023-04-01
新宿５丁目,267,156,148,2023-04-01
新宿６丁目,387,240,255,2023-04-01
新宿７丁目,660,457,416,2023-04-01
歌舞伎町１丁目,7,6,2,2023-04-01
歌舞伎町２丁目,297,165,188,2023-04-01
市谷田町１丁目,1,0,1,2023-04-01
市谷田町２丁目,18,14,13,2023-04-01
市谷田町３丁目,18,6,17,2023-04-01
市谷本村町,78,72,67,2023-04-01
市谷砂土原町１丁目,3,3,3,2023-04-01
市谷砂土原町２丁目,18,15,7,2023-04-01
市谷砂土原町３丁目,63,69,46,2023-04-01
市谷左内町,13,10,8,2023-04-01
市谷加賀町１丁目,7,6,9,2023-04-01
市谷加賀町２丁目,69,41,51,2023-04-01
市谷甲良町,29,23,15,2023-04-01
市谷船河原町,5,9,8,2023-04-01
市谷長延寺町,10,6,4,2023-04-01
市谷鷹匠町,17,10,7,2023-04-01
市谷山伏町,20,9,16,2023-04-01
市谷八幡町,3,1,2,2023-04-01
神楽坂１丁目,0,0,0,2023-04-01
神楽坂２丁目,7,3,4,2023-04-01
神楽坂３丁目,17,16,7,2023-04-01
神楽坂４丁目,5,3,2,2023-04-01
神楽坂５丁目,9,9,3,2023-04-01
神楽坂６丁目,31,23,10,2023-04-01
細工町,11,4,9,2023-04-01
二十騎町,31,26,14,2023-04-01
揚場町,1,1,0,2023-04-01
津久戸町,3,2,1,2023-04-01
東五軒町,85,47,46,2023-04-01
西五軒町,133,82,66,2023-04-01
赤城元町,8,5,5,2023-04-01
南榎町,48,37,21,2023-04-01
袋町,23,15,10,2023-04-01
払方町,35,22,27,2023-04-01
南町,15,14,6,2023-04-01
北町,19,16,8,2023-04-01
納戸町,50,35,20,2023-04-01
南山伏町,34,24,20,2023-04-01
北山伏町,38,18,27,2023-04-01
白銀町,44,24,27,2023-04-01
下宮比町,12,4,8,2023-04-01
矢来町,150,90,80,2023-04-01
若宮町,39,45,42,2023-04-01
岩戸町,22,11,18,2023-04-01
中町,14,14,6,2023-04-01
箪笥町,34,22,17,2023-04-01
横寺町,21,11,10,2023-04-01
筑土八幡町,36,24,24,2023-04-01
新小川町,149,81,83,2023-04-01
神楽河岸,0,0,0,2023-04-01
市谷薬王寺町,183,153,158,2023-04-01
市谷柳町,57,41,28,2023-04-01
市谷仲之町,145,162,150,2023-04-01
赤城下町,45,27,24,2023-04-01
天神町,68,33,36,2023-04-01
榎町,34,14,23,2023-04-01
東榎町,34,15,20,2023-04-01
早稲田町,170,90,97,2023-04-01
早稲田南町,73,45,39,2023-04-01
馬場下町,29,20,14,2023-04-01
原町１丁目,98,54,56,2023-04-01
原町２丁目,58,41,38,2023-04-01
原町３丁目,120,99,105,2023-04-01
喜久井町,95,68,36,2023-04-01
築地町,17,11,6,2023-04-01
弁天町,187,115,109,2023-04-01
中里町,10,5,9,2023-04-01
山吹町,322,152,208,2023-04-01
改代町,29,15,16,2023-04-01
水道町,56,30,30,2023-04-01
早稲田鶴巻町,600,322,349,2023-04-01
住吉町,168,141,104,2023-04-01
市谷台町,111,77,53,2023-04-01
河田町,406,410,412,2023-04-01
若松町,389,301,314,2023-04-01
余丁町,194,145,122,2023-04-01
戸山１丁目,162,93,107,2023-04-01
戸山２丁目,350,192,352,2023-04-01
戸山３丁目,69,46,37,2023-04-01
富久町,354,251,259,2023-04-01
百人町１丁目,1100,711,559,2023-04-01
百人町２丁目,1302,929,762,2023-04-01
百人町３丁目,339,306,297,2023-04-01
百人町４丁目,210,184,233,2023-04-01
大久保１丁目,1157,716,685,2023-04-01
大久保２丁目,1829,1255,1142,2023-04-01
大久保３丁目,444,311,350,2023-04-01
戸塚町１丁目,53,28,35,2023-04-01
西早稲田１丁目,841,474,452,2023-04-01
西早稲田２丁目,1008,554,544,2023-04-01
西早稲田３丁目,883,527,469,2023-04-01
高田馬場１丁目,551,360,285,2023-04-01
高田馬場２丁目,311,180,159,2023-04-01
高田馬場３丁目,976,614,498,2023-04-01
高田馬場４丁目,915,637,489,2023-04-01
下落合１丁目,641,376,344,2023-04-01
下落合２丁目,348,254,177,2023-04-01
下落合３丁目,260,166,146,2023-04-01
下落合４丁目,386,216,204,2023-04-01
中落合１丁目,348,229,172,2023-04-01
中落合２丁目,333,222,177,2023-04-01
中落合３丁目,154,95,95,2023-04-01
中落合４丁目,136,85,81,2023-04-01
上落合１丁目,313,227,195,2023-04-01
上落合２丁目,310,175,173,2023-04-01
上落合３丁目,368,212,203,2023-04-01
西落合１丁目,171,91,107,2023-04-01
西落合２丁目,189,128,119,2023-04-01
西落合３丁目,122,65,75,2023-04-01
西落合４丁目,89,49,53,2023-04-01
中井１丁目,120,68,66,2023-04-01
中井２丁目,159,91,95,2023-04-01
北新宿１丁目,1304,887,713,2023-04-01
北新宿２丁目,447,303,327,2023-04-01
北新宿３丁目,1010,722,629,2023-04-01
北新宿４丁目,965,655,572,2023-04-01
西新宿１丁目,2,1,1,2023-04-01
西新宿２丁目,0,0,0,2023-04-01
西新宿３丁目,201,129,106,2023-04-01
西新宿４丁目,535,309,309,2023-04-01
西新宿５丁目,270,185,188,2023-04-01
西新宿６丁目,363,281,243,2023-04-01
西新宿７丁目,216,140,116,2023-04-01
西新宿８丁目,232,140,143,2023-04-01
四谷１丁目,17,15,7,2023-03-01
四谷２丁目,28,15,18,2023-03-01
四谷３丁目,19,12,11,2023-03-01
四谷４丁目,190,108,110,2023-03-01
四谷本塩町,18,9,11,2023-03-01
四谷三栄町,66,43,45,2023-03-01
四谷坂町,149,103,85,2023-03-01
若葉１丁目,98,72,55,2023-03-01
若葉２丁目,48,28,25,2023-03-01
若葉３丁目,59,31,36,2023-03-01
須賀町,45,33,21,2023-03-01
左門町,75,37,41,2023-03-01
信濃町,66,34,35,2023-03-01
南元町,131,69,89,2023-03-01
荒木町,136,87,88,2023-03-01
舟町,60,32,33,2023-03-01
愛住町,64,53,25,2023-03-01
大京町,156,100,76,2023-03-01
霞ヶ丘町,1,1,0,2023-03-01
内藤町,47,31,32,2023-03-01
片町,28,13,18,2023-03-01
新宿１丁目,328,202,194,2023-03-01
新宿２丁目,119,83,50,2023-03-01
新宿３丁目,5,4,2,2023-03-01
新宿４丁目,4,3,2,2023-03-01
新宿５丁目,271,161,147,2023-03-01
新宿６丁目,386,244,252,2023-03-01
新宿７丁目,656,447,424,2023-03-01
歌舞伎町１丁目,7,6,2,2023-03-01
歌舞伎町２丁目,295,163,188,2023-03-01
市谷田町１丁目,1,0,1,2023-03-01
市谷田町２丁目,17,13,13,2023-03-01
市谷田町３丁目,18,6,17,2023-03-01
市谷本村町,76,75,67,2023-03-01
市谷砂土原町１丁目,3,3,3,2023-03-01
市谷砂土原町２丁目,17,15,6,2023-03-01
市谷砂土原町３丁目,61,67,46,2023-03-01
市谷左内町,13,10,8,2023-03-01
市谷加賀町１丁目,7,6,9,2023-03-01
市谷加賀町２丁目,63,40,47,2023-03-01
市谷甲良町,30,24,15,2023-03-01
市谷船河原町,6,10,8,2023-03-01
市谷長延寺町,10,6,4,2023-03-01
市谷鷹匠町,13,8,5,2023-03-01
市谷山伏町,17,8,14,2023-03-01
市谷八幡町,3,1,2,2023-03-01
神楽坂１丁目,0,0,0,2023-03-01
神楽坂２丁目,7,3,4,2023-03-01
神楽坂３丁目,15,14,7,2023-03-01
神楽坂４丁目,5,3,2,2023-03-01
神楽坂５丁目,10,9,4,2023-03-01
神楽坂６丁目,32,24,10,2023-03-01
細工町,11,4,9,2023-03-01
二十騎町,29,24,14,2023-03-01
揚場町,1,1,0,2023-03-01
津久戸町,3,2,1,2023-03-01
東五軒町,89,52,46,2023-03-01
西五軒町,127,80,62,2023-03-01
赤城元町,8,5,5,2023-03-01
南榎町,46,36,19,2023-03-01
袋町,21,13,10,2023-03-01
払方町,37,22,29,2023-03-01
南町,15,15,7,2023-03-01
北町,20,17,8,2023-03-01
納戸町,49,35,19,2023-03-01
南山伏町,31,22,19,2023-03-01
北山伏町,39,19,26,2023-03-01
白銀町,43,23,27,2023-03-01
下宮比町,11,4,7,2023-03-01
矢来町,144,88,79,2023-03-01
若宮町,39,46,41,2023-03-01
岩戸町,23,12,18,2023-03-01
中町,12,13,5,2023-03-01
箪笥町,35,23,17,2023-03-01
横寺町,20,11,9,2023-03-01
筑土八幡町,35,24,23,2023-03-01
新小川町,137,73,78,2023-03-01
神楽河岸,0,0,0,2023-03-01
市谷薬王寺町,182,148,156,2023-03-01
市谷柳町,51,38,25,2023-03-01
市谷仲之町,145,161,149,2023-03-01
赤城下町,47,29,24,2023-03-01
天神町,68,33,36,2023-03-01
榎町,28,9,22,2023-03-01
東榎町,34,15,20,2023-03-01
早稲田町,167,91,95,2023-03-01
早稲田南町,69,43,36,2023-03-01
馬場下町,23,16,12,2023-03-01
原町１丁目,96,56,52,2023-03-01
原町２丁目,56,40,37,2023-03-01
原町３丁目,117,95,103,2023-03-01
喜久井町,93,67,37,2023-03-01
築地町,17,11,6,2023-03-01
弁天町,187,119,110,2023-03-01
中里町,10,4,6,2023-03-01
山吹町,310,152,199,2023-03-01
改代町,31,16,18,2023-03-01
水道町,52,30,26,2023-03-01
早稲田鶴巻町,603,328,342,2023-03-01
住吉町,160,128,103,2023-03-01
市谷台町,107,72,54,2023-03-01
河田町,399,406,405,2023-03-01
若松町,399,310,313,2023-03-01
余丁町,192,139,127,2023-03-01
戸山１丁目,150,80,104,2023-03-01
戸山２丁目,346,190,348,2023-03-01
戸山３丁目,70,47,37,2023-03-01
富久町,356,252,260,2023-03-01
百人町１丁目,1081,707,550,2023-03-01
百人町２丁目,1341,943,788,2023-03-01
百人町３丁目,345,303,303,2023-03-01
百人町４丁目,209,185,232,2023-03-01
大久保１丁目,1206,739,715,2023-03-01
大久保２丁目,1836,1245,1158,2023-03-01
大久保３丁目,437,309,345,2023-03-01
戸塚町１丁目,66,40,39,2023-03-01
西早稲田１丁目,842,476,449,2023-03-01
西早稲田２丁目,971,530,530,2023-03-01
西早稲田３丁目,884,519,473,2023-03-01
高田馬場１丁目,584,383,298,2023-03-01
高田馬場２丁目,326,190,166,2023-03-01
高田馬場３丁目,1027,631,531,2023-03-01
高田馬場４丁目,947,653,503,2023-03-01
下落合１丁目,694,402,375,2023-03-01
下落合２丁目,347,251,175,2023-03-01
下落合３丁目,260,166,144,2023-03-01
下落合４丁目,368,211,189,2023-03-01
中落合１丁目,342,228,169,2023-03-01
中落合２丁目,341,222,186,2023-03-01
中落合３丁目,159,96,101,2023-03-01
中落合４丁目,139,91,80,2023-03-01
上落合１丁目,311,224,196,2023-03-01
上落合２丁目,311,173,178,2023-03-01
上落合３丁目,363,206,203,2023-03-01
西落合１丁目,175,92,109,2023-03-01
西落合２丁目,199,131,123,2023-03-01
西落合３丁目,119,62,75,2023-03-01
西落合４丁目,89,49,53,2023-03-01
中井１丁目,118,71,61,2023-03-01
中井２丁目,151,96,83,2023-03-01
北新宿１丁目,1353,910,739,2023-03-01
北新宿２丁目,444,302,320,2023-03-01
北新宿３丁目,1128,798,666,2023-03-01
北新宿４丁目,943,647,561,2023-03-01
西新宿１丁目,2,1,1,2023-03-01
西新宿２丁目,0,0,0,2023-03-01
西新宿３丁目,196,129,103,2023-03-01
西新宿４丁目,536,311,302,2023-03-01
西新宿５丁目,264,184,182,2023-03-01
西新宿６丁目,355,272,239,2023-03-01
西新宿７丁目,216,141,115,2023-03-01
西新宿８丁目,230,135,148,2023-03-01
四谷１丁目,16,14,7,2023-02-01
四谷２丁目,29,16,18,2023-02-01
四谷３丁目,20,12,12,2023-02-01
四谷４丁目,194,111,111,2023-02-01
四谷本塩町,18,9,11,2023-02-01
四谷三栄町,66,43,45,2023-02-01
四谷坂町,144,102,81,2023-02-01
若葉１丁目,97,74,55,2023-02-01
若葉２丁目,49,29,25,2023-02-01
若葉３丁目,58,31,37,2023-02-01
須賀町,46,33,22,2023-02-01
左門町,74,36,41,2023-02-01
信濃町,79,44,38,2023-02-01
南元町,132,70,85,2023-02-01
荒木町,138,89,89,2023-02-01
舟町,69,40,34,2023-02-01
愛住町,67,56,25,2023-02-01
大京町,158,101,78,2023-02-01
霞ヶ丘町,1,1,0,2023-02-01
内藤町,46,29,32,2023-02-01
片町,27,12,18,2023-02-01
新宿１丁目,341,210,194,2023-02-01
新宿２丁目,121,86,49,2023-02-01
新宿３丁目,5,4,2,2023-02-01
新宿４丁目,4,3,2,2023-02-01
新宿５丁目,262,154,144,2023-02-01
新宿６丁目,385,244,252,2023-02-01
新宿７丁目,667,459,425,2023-02-01
歌舞伎町１丁目,8,6,3,2023-02-01
歌舞伎町２丁目,299,167,188,2023-02-01
市谷田町１丁目,1,0,1,2023-02-01
市谷田町２丁目,16,13,12,2023-02-01
市谷田町３丁目,19,6,18,2023-02-01
市谷本村町,77,74,69,2023-02-01
市谷砂土原町１丁目,4,4,3,2023-02-01
市谷砂土原町２丁目,17,15,6,2023-02-01
市谷砂土原町３丁目,60,67,46,2023-02-01
市谷左内町,13,10,8,2023-02-01
市谷加賀町１丁目,7,6,9,2023-02-01
市谷加賀町２丁目,59,38,45,2023-02-01
市谷甲良町,32,26,15,2023-02-01
市谷船河原町,6,10,8,2023-02-01
市谷長延寺町,10,6,4,2023-02-01
市谷鷹匠町,17,12,5,2023-02-01
市谷山伏町,18,10,13,2023-02-01
市谷八幡町,3,1,2,2023-02-01
神楽坂１丁目,0,0,0,2023-02-01
神楽坂２丁目,7,3,4,2023-02-01
神楽坂３丁目,15,14,7,2023-02-01
神楽坂４丁目,5,3,2,2023-02-01
神楽坂５丁目,10,9,4,2023-02-01
神楽坂６丁目,32,24,10,2023-02-01
細工町,11,4,9,2023-02-01
二十騎町,28,23,14,2023-02-01
揚場町,1,1,0,2023-02-01
津久戸町,3,2,1,2023-02-01
東五軒町,89,51,47,2023-02-01
西五軒町,122,78,59,2023-02-01
赤城元町,8,5,5,2023-02-01
南榎町,45,36,19,2023-02-01
袋町,21,13,10,2023-02-01
払方町,37,24,28,2023-02-01
南町,14,13,6,2023-02-01
北町,20,17,8,2023-02-01
納戸町,47,33,19,2023-02-01
南山伏町,30,21,19,2023-02-01
北山伏町,40,19,27,2023-02-01
白銀町,43,23,27,2023-02-01
下宮比町,11,4,7,2023-02-01
矢来町,139,85,77,2023-02-01
若宮町,40,47,44,2023-02-01
岩戸町,22,12,17,2023-02-01
中町,12,13,5,2023-02-01
箪笥町,36,22,18,2023-02-01
横寺町,17,8,9,2023-02-01
筑土八幡町,36,25,23,2023-02-01
新小川町,133,70,76,2023-02-01
神楽河岸,0,0,0,2023-02-01
市谷薬王寺町,180,146,156,2023-02-01
市谷柳町,51,36,24,2023-02-01
市谷仲之町,145,162,151,2023-02-01
赤城下町,47,29,24,2023-02-01
天神町,69,33,37,2023-02-01
榎町,27,9,21,2023-02-01
東榎町,33,14,20,2023-02-01
早稲田町,167,90,96,2023-02-01
早稲田南町,69,43,36,2023-02-01
馬場下町,25,17,13,2023-02-01
原町１丁目,98,56,54,2023-02-01
原町２丁目,57,41,37,2023-02-01
原町３丁目,118,97,106,2023-02-01
喜久井町,89,63,37,2023-02-01
築地町,17,11,6,2023-02-01
弁天町,185,116,110,2023-02-01
中里町,9,3,6,2023-02-01
山吹町,318,154,202,2023-02-01
改代町,31,16,18,2023-02-01
水道町,50,29,25,2023-02-01
早稲田鶴巻町,603,329,342,2023-02-01
住吉町,159,126,105,2023-02-01
市谷台町,101,66,54,2023-02-01
河田町,398,412,401,2023-02-01
若松町,401,312,316,2023-02-01
余丁町,193,138,128,2023-02-01
戸山１丁目,149,82,101,2023-02-01
戸山２丁目,346,189,350,2023-02-01
戸山３丁目,72,48,38,2023-02-01
富久町,345,244,249,2023-02-01
百人町１丁目,1094,713,563,2023-02-01
百人町２丁目,1375,973,790,2023-02-01
百人町３丁目,340,299,302,2023-02-01
百人町４丁目,211,187,233,2023-02-01
大久保１丁目,1226,756,716,2023-02-01
大久保２丁目,1834,1237,1166,2023-02-01
大久保３丁目,440,313,347,2023-02-01
戸塚町１丁目,65,39,39,2023-02-01
西早稲田１丁目,844,479,449,2023-02-01
西早稲田２丁目,1063,585,567,2023-02-01
西早稲田３丁目,882,516,471,2023-02-01
高田馬場１丁目,583,376,298,2023-02-01
高田馬場２丁目,331,194,172,2023-02-01
高田馬場３丁目,1052,642,541,2023-02-01
高田馬場４丁目,946,650,505,2023-02-01
下落合１丁目,717,419,381,2023-02-01
下落合２丁目,352,253,180,2023-02-01
下落合３丁目,255,162,140,2023-02-01
下落合４丁目,371,214,193,2023-02-01
中落合１丁目,340,227,167,2023-02-01
中落合２丁目,338,220,190,2023-02-01
中落合３丁目,160,95,102,2023-02-01
中落合４丁目,138,89,78,2023-02-01
上落合１丁目,308,224,191,2023-02-01
上落合２丁目,319,177,184,2023-02-01
上落合３丁目,374,212,209,2023-02-01
西落合１丁目,173,93,106,2023-02-01
西落合２丁目,202,133,124,2023-02-01
西落合３丁目,119,62,75,2023-02-01
西落合４丁目,89,48,54,2023-02-01
中井１丁目,124,77,61,2023-02-01
中井２丁目,151,97,83,2023-02-01
北新宿１丁目,1377,924,749,2023-02-01
北新宿２丁目,445,295,322,2023-02-01
北新宿３丁目,1152,814,676,2023-02-01
北新宿４丁目,950,653,562,2023-02-01
西新宿１丁目,2,1,1,2023-02-01
西新宿２丁目,0,0,0,2023-02-01
西新宿３丁目,193,126,98,2023-02-01
西新宿４丁目,540,320,300,2023-02-01
西新宿５丁目,263,185,180,2023-02-01
西新宿６丁目,357,273,243,2023-02-01
西新宿７丁目,211,135,114,2023-02-01
西新宿８丁目,222,138,140,2023-02-01
四谷１丁目,16,14,7,2023-01-01
四谷２丁目,28,15,18,2023-01-01
四谷３丁目,23,13,15,2023-01-01
四谷４丁目,195,109,112,2023-01-01
四谷本塩町,18,9,11,2023-01-01
四谷三栄町,66,43,44,2023-01-01
四谷坂町,145,101,85,2023-01-01
若葉１丁目,97,78,51,2023-01-01
若葉２丁目,50,29,26,2023-01-01
若葉３丁目,60,32,38,2023-01-01
須賀町,46,33,22,2023-01-01
左門町,74,35,42,2023-01-01
信濃町,83,47,39,2023-01-01
南元町,131,72,83,2023-01-01
荒木町,141,88,88,2023-01-01
舟町,70,40,35,2023-01-01
愛住町,68,56,26,2023-01-01
大京町,154,101,74,2023-01-01
霞ヶ丘町,1,1,0,2023-01-01
